date,customer_id,overdue_date
2024-12-31,8506,2024-12-09
2024-12-31,8516,2024-11-04
2024-12-31,8522,2024-12-14
2024-12-31,8525,2024-12-27
2024-12-31,8551,2024-09-01
2024-12-31,8583,2024-11-16
2024-12-31,8588,2024-12-21
2024-12-31,8593,2024-11-23
2024-12-31,8596,2024-12-16
2024-12-31,8614,2024-12-20
2024-12-31,8620,2024-12-08
2024-12-31,8621,2024-03-14
2024-12-31,8627,2024-12-12
2024-12-31,8631,2024-12-12
2024-12-31,8633,2024-10-16
2024-12-31,8672,2024-11-01
2024-12-31,8707,2024-10-03
2024-12-31,8729,2024-11-20
2024-12-31,8738,2024-10-22
2024-12-31,8744,2024-05-23
2024-12-31,8746,2024-10-24
2024-12-31,8754,2024-12-07
2024-12-31,8772,2024-12-23
2024-12-31,8798,2024-12-23
2024-12-31,8818,2024-04-14
2024-12-31,8832,2024-12-13
2024-12-31,8833,2024-11-07
2024-12-31,8837,2024-10-06
2024-12-31,8841,2024-12-25
2024-12-31,8853,2024-12-19
2024-12-31,8855,2024-11-27
2024-12-31,8868,2024-12-18
2024-12-31,8900,2024-11-29
2024-12-31,8904,2024-12-01
2024-12-31,8914,2024-12-25
2024-12-31,8919,2024-06-16
2024-12-31,8924,2024-12-11
2024-12-31,8931,2024-12-10
2024-12-31,8932,2024-12-14
2024-12-31,8947,2024-12-27
2024-12-31,8952,2024-12-30
2024-12-31,8957,2024-12-02
2024-12-31,8961,2024-11-26
2024-12-31,8966,2024-12-03
2024-12-31,8969,2024-12-03
2024-12-31,8982,2024-12-12
2024-12-31,8987,2024-10-27
2024-12-31,9002,2024-12-16
2024-12-31,9009,2024-12-18
2024-12-31,9010,2024-11-13
2024-12-31,9014,2024-12-16
2024-12-31,9018,2024-12-07
2024-12-31,9019,2024-11-08
2024-12-31,9024,2024-04-03
2024-12-31,9033,2024-11-11
2024-12-31,9047,2024-11-10
2024-12-31,9057,2024-12-05
2024-12-31,9063,2024-12-12
2024-12-31,9065,2024-12-27
2024-12-31,9066,2024-09-03
2024-12-31,9069,2024-10-22
2024-12-31,9070,2024-08-15
2024-12-31,9083,2024-08-31
2024-12-31,9094,2024-12-20
2024-12-31,9101,2024-12-07
2024-12-31,9124,2024-02-19
2024-12-31,9138,2024-12-02
2024-12-31,9156,2024-12-19
2024-12-31,9174,2024-10-09
2024-12-31,9187,2024-10-03
2024-12-31,9190,2024-11-30
2024-12-31,9195,2024-11-11
2024-12-31,9217,2024-10-12
2024-12-31,9220,2024-12-29
2024-12-31,9224,2024-12-21
2024-12-31,9234,2024-12-15
2024-12-31,9253,2024-12-13
2024-12-31,9292,2024-12-27
2024-12-31,9301,2024-11-14
2024-12-31,9309,2024-12-30
2024-12-31,9310,2024-06-07
2024-12-31,9332,2024-12-23
2024-12-31,9335,2024-12-21
2024-12-31,9338,2024-12-12
2024-12-31,9358,2024-12-17
2024-12-31,9375,2024-12-06
2024-12-31,9384,2024-11-14
2024-12-31,9393,2024-12-19
2024-12-31,9411,2024-12-27
2024-12-31,9423,2024-11-03
2024-12-31,9427,2024-12-11
2024-12-31,9441,2024-11-03
2024-12-31,9455,2024-10-18
2024-12-31,9462,2024-12-06
2024-12-31,9466,2024-11-01
2024-12-31,9470,2024-10-21
2024-12-31,9491,2024-12-20
2024-12-31,9496,2024-12-20
2024-12-31,9498,2024-12-13
2024-12-31,9502,2024-11-08
2024-12-31,9505,2024-10-15
2024-12-31,9508,2024-10-10
2024-12-31,9513,2024-12-30
2024-12-31,9518,2024-12-05
2024-12-31,9523,2024-10-27
2024-12-31,9551,2024-11-10
2024-12-31,9567,2024-11-16
2024-12-31,9571,2024-02-13
2024-12-31,9573,2024-12-08
2024-12-31,9582,2024-11-18
2024-12-31,9591,2024-12-24
2024-12-31,9607,2024-12-11
2024-12-31,9612,2024-12-09
2024-12-31,9613,2024-12-06
2024-12-31,9619,2024-10-24
2024-12-31,9621,2024-10-08
2024-12-31,9630,2024-12-26
2024-12-31,9638,2024-11-16
2024-12-31,9645,2024-11-22
2024-12-31,9656,2024-12-06
2024-12-31,9657,2024-12-06
2024-12-31,9667,2024-02-26
2024-12-31,9669,2024-12-10
2024-12-31,9676,2024-11-01
2024-12-31,9678,2024-12-22
2024-12-31,9687,2024-10-04
2024-12-31,9688,2024-12-29
2024-12-31,9691,2024-12-22
2024-12-31,9694,2024-11-26
2024-12-31,9711,2024-10-06
2024-12-31,9751,2024-11-11
2024-12-31,9753,2024-12-25
2024-12-31,9755,2024-12-27
2024-12-31,9764,2024-11-25
2024-12-31,9770,2024-11-13
2024-12-31,9823,2024-12-21
2024-12-31,9847,2024-11-02
2024-12-31,9851,2024-12-27
2024-12-31,9854,2024-10-10
2024-12-31,9859,2024-10-05
2024-12-31,9860,2024-11-07
2024-12-31,9863,2024-12-01
2024-12-31,9864,2024-12-30
2024-12-31,9866,2024-12-20
2024-12-31,9873,2024-12-02
2024-12-31,9876,2024-12-30
2024-12-31,9892,2024-10-20
2024-12-31,9894,2024-01-17
2024-12-31,9895,2024-12-23
2024-12-31,9905,2024-11-19
2024-12-31,9912,2024-12-29
2024-12-31,9917,2024-09-09
2024-12-31,9920,2024-11-25
2024-12-31,9923,2024-12-16
2024-12-31,9928,2024-12-01
2024-12-31,9936,2024-11-12
2024-12-31,9941,2024-12-16
2024-12-31,9944,2024-12-09
2024-12-31,9970,2024-12-23
2024-12-31,9978,2024-10-29
2024-12-31,9979,2024-12-15
2024-12-31,9981,2024-12-04
2024-12-31,9999,2024-12-29
2024-12-31,10035,2024-12-08
2024-12-31,10038,2024-12-25
2024-12-31,10039,2024-12-15
2024-12-31,10050,2024-11-23
2024-12-31,10058,2024-12-07
2024-12-31,10066,2024-12-02
2024-12-31,10068,2024-12-06
2024-12-31,10073,2024-12-02
2024-12-31,10080,2024-12-29
2024-12-31,10089,2024-12-21
2024-12-31,10093,2024-12-29
2024-12-31,10099,2024-11-04
2024-12-31,10113,2024-10-19
2024-12-31,10117,2024-10-12
2024-12-31,10119,2024-12-08
2024-12-31,10174,2024-02-21
2024-12-31,10193,2024-10-04
2024-12-31,10197,2024-11-15
2024-12-31,10204,2024-11-15
2024-12-31,10207,2024-11-22
2024-12-31,10209,2024-12-08
2024-12-31,10220,2024-12-04
2024-12-31,10229,2024-11-23
2024-12-31,10242,2024-12-05
2024-12-31,10257,2024-12-13
2024-12-31,10272,2024-12-09
2024-12-31,10273,2024-08-01
2024-12-31,10276,2024-12-21
2024-12-31,10277,2024-10-28
2024-12-31,10280,2024-12-23
2024-12-31,10281,2024-12-20
2024-12-31,10285,2024-11-19
2024-12-31,10300,2024-12-11
2024-12-31,10311,2024-12-29
2024-12-31,10323,2024-12-30
2024-12-31,10329,2024-10-26
2024-12-31,10332,2024-12-02
2024-12-31,10336,2024-10-17
2024-12-31,10345,2024-11-02
2024-12-31,10351,2024-12-06
2024-12-31,10352,2024-03-12
2024-12-31,10360,2024-12-30
2024-12-31,10363,2024-10-10
2024-12-31,10385,2024-12-18
2024-12-31,10392,2024-12-24
2024-12-31,10397,2024-11-07
2024-12-31,10423,2024-12-30
2024-12-31,10437,2024-12-12
2024-12-31,10451,2024-12-25
2024-12-31,10452,2024-12-24
2024-12-31,10456,2024-12-14
2024-12-31,10464,2024-11-11
2024-12-31,10475,2024-12-23
2024-12-31,10478,2024-11-12
2024-12-31,10499,2024-12-19
2024-12-31,10504,2024-11-10
2024-12-31,10506,2024-11-18
2024-12-31,10508,2024-12-10
2024-12-31,10509,2024-11-17
2024-12-31,10520,2024-11-02
2024-12-31,10536,2024-11-17
2024-12-31,10544,2024-12-09
2024-12-31,10552,2024-12-22
2024-12-31,10562,2024-12-06
2024-12-31,10570,2024-10-24
2024-12-31,10580,2024-12-05
2024-12-31,10590,2024-10-12
2024-12-31,10610,2024-09-09
2024-12-31,10613,2024-01-28
2024-12-31,10614,2024-12-23
2024-12-31,10619,2024-12-24
2024-12-31,10639,2024-12-01
2024-12-31,10654,2024-12-08
2024-12-31,10664,2024-12-02
2024-12-31,10683,2024-12-09
2024-12-31,10685,2024-11-08
2024-12-31,10688,2024-12-14
2024-12-31,10703,2024-12-17
2024-12-31,10708,2024-12-10
2024-12-31,10727,2024-12-08
2024-12-31,10730,2024-11-01
2024-12-31,10731,2024-12-16
2024-12-31,10742,2024-10-02
2024-12-31,10744,2024-12-20
2024-12-31,10760,2024-12-06
2024-12-31,10790,2024-12-27
2024-12-31,10805,2024-11-19
2024-12-31,10816,2024-12-16
2024-12-31,10824,2024-07-28
2024-12-31,10832,2024-12-21
2024-12-31,10840,2024-12-21
2024-12-31,10851,2024-12-21
2024-12-31,10856,2024-01-25
2024-12-31,10861,2024-12-26
2024-12-31,10864,2024-11-22
2024-12-31,10869,2024-11-02
2024-12-31,10874,2024-12-15
2024-12-31,10892,2024-11-20
2024-12-31,10906,2024-11-09
2024-12-31,10927,2024-12-17
2024-12-31,10938,2024-12-01
2024-12-31,10945,2024-12-08
2024-12-31,10975,2024-12-25
2024-12-31,10980,2024-12-25
2024-12-31,10984,2024-12-25
2024-12-31,11004,2024-12-20
2024-12-31,11005,2024-12-07
2024-12-31,11022,2024-11-16
2024-12-31,11025,2024-12-14
2024-12-31,11042,2024-12-01
2024-12-31,11052,2024-08-26
2024-12-31,11057,2024-12-06
2024-12-31,11072,2024-12-21
2024-12-31,11100,2024-11-01
2024-12-31,11109,2024-12-27
2024-12-31,11141,2024-12-26
2024-12-31,11144,2024-10-05
2024-12-31,11152,2024-12-14
2024-12-31,11173,2024-04-04
2024-12-31,11177,2024-12-13
2024-12-31,11178,2024-12-01
2024-12-31,11184,2024-12-21
2024-12-31,11189,2024-11-16
2024-12-31,11190,2024-11-05
2024-12-31,11191,2024-12-26
2024-12-31,11194,2024-11-23
2024-12-31,11229,2024-12-28
2024-12-31,11237,2024-03-12
2024-12-31,11247,2024-12-02
2024-12-31,11258,2024-06-08
2024-12-31,11260,2024-12-01
2024-12-31,11285,2024-12-13
2024-12-31,11287,2024-12-15
2024-12-31,11292,2024-04-17
2024-12-31,11298,2024-12-06
2024-12-31,11303,2024-12-09
2024-12-31,11309,2024-10-10
2024-12-31,11326,2024-12-23
2024-12-31,11333,2024-11-20
2024-12-31,11334,2024-12-09
2024-12-31,11341,2024-12-29
2024-12-31,11344,2024-12-13
2024-12-31,11360,2024-10-10
2024-12-31,11365,2024-11-26
2024-12-31,11370,2024-11-23
2024-12-31,11385,2024-10-30
2024-12-31,11393,2024-12-08
2024-12-31,11399,2024-11-17
2024-12-31,11401,2024-01-22
2024-12-31,11415,2024-11-12
2024-12-31,11416,2024-12-02
2024-12-31,11422,2024-12-04
2024-12-31,11438,2024-12-03
2024-12-31,11451,2024-11-08
2024-12-31,11465,2024-11-10
2024-12-31,11468,2024-12-28
2024-12-31,11469,2024-11-17
2024-12-31,11475,2024-12-29
2024-12-31,11477,2024-10-26
2024-12-31,11482,2024-10-23
2024-12-31,11499,2024-12-15
2024-12-31,11503,2024-12-08
2024-12-31,11519,2024-11-10
2024-12-31,11536,2024-02-23
2024-12-31,11547,2024-10-26
2024-12-31,11564,2024-12-26
2024-12-31,11568,2024-12-29
2024-12-31,11574,2024-12-28
2024-12-31,11603,2024-11-18
2024-12-31,11605,2024-12-28
2024-12-31,11606,2024-12-09
2024-12-31,11611,2024-11-18
2024-12-31,11615,2024-06-14
2024-12-31,11616,2024-12-16
2024-12-31,11620,2024-12-24
2024-12-31,11642,2024-12-20
2024-12-31,11659,2024-12-26
2024-12-31,11663,2024-12-05
2024-12-31,11664,2024-12-05
2024-12-31,11666,2024-10-17
2024-12-31,11678,2024-12-17
2024-12-31,11701,2024-12-05
2024-12-31,11702,2024-12-12
2024-12-31,11745,2024-12-03
2024-12-31,11748,2024-12-06
2024-12-31,11764,2024-12-03
2024-12-31,11765,2024-12-17
2024-12-31,11776,2024-12-29
2024-12-31,11787,2024-12-21
2024-12-31,11788,2024-04-29
2024-12-31,11791,2024-11-21
2024-12-31,11794,2024-12-13
2024-12-31,11800,2024-12-25
2024-12-31,11801,2024-11-11
2024-12-31,11802,2024-12-12
2024-12-31,11809,2024-12-26
2024-12-31,11823,2024-12-13
2024-12-31,11838,2024-11-19
2024-12-31,11853,2024-12-08
2024-12-31,11860,2024-12-23
2024-12-31,11863,2024-11-26
2024-12-31,11871,2024-08-01
2024-12-31,11874,2024-12-26
2024-12-31,11875,2024-10-31
2024-12-31,11883,2024-12-18
2024-12-31,11892,2024-04-24
2024-12-31,11896,2024-12-21
2024-12-31,11914,2024-11-06
2024-12-31,11917,2024-07-28
2024-12-31,11933,2024-12-23
2024-12-31,11944,2024-10-19
2024-12-31,11952,2024-12-15
2024-12-31,11953,2024-12-29
2024-12-31,11963,2024-12-06
2024-12-31,11966,2024-12-15
2024-12-31,11998,2024-12-25
2024-12-31,12019,2024-12-26
2024-12-31,12033,2024-12-13
2024-12-31,12035,2024-12-04
2024-12-31,12041,2024-12-12
2024-12-31,12048,2024-12-18
2024-12-31,12049,2024-12-18
2024-12-31,12055,2024-04-27
2024-12-31,12086,2024-12-27
2024-12-31,12101,2024-07-26
2024-12-31,12116,2024-12-29
2024-12-31,12121,2024-11-06
2024-12-31,12129,2024-10-30
2024-12-31,12130,2024-12-28
2024-12-31,12141,2024-05-11
2024-12-31,12146,2024-12-04
2024-12-31,12148,2024-11-03
2024-12-31,12174,2024-12-19
2024-12-31,12182,2024-12-24
2024-12-31,12189,2024-12-25
2024-12-31,12200,2024-12-02
2024-12-31,12219,2024-10-17
2024-12-31,12227,2024-12-20
2024-12-31,12234,2024-12-23
2024-12-31,12243,2024-07-01
2024-12-31,12285,2024-11-22
2024-12-31,12292,2024-12-20
2024-12-31,12295,2024-10-07
2024-12-31,12302,2024-10-17
2024-12-31,12305,2024-11-23
2024-12-31,12311,2024-11-20
2024-12-31,12327,2024-12-04
2024-12-31,12333,2024-12-13
2024-12-31,12342,2024-08-02
2024-12-31,12355,2024-12-13
2024-12-31,12358,2024-12-24
2024-12-31,12362,2024-11-27
2024-12-31,12364,2024-12-23
2024-12-31,12368,2024-12-11
2024-12-31,12385,2024-04-29
2024-12-31,12398,2024-11-06
2024-12-31,12405,2024-11-11
2024-12-31,12411,2024-11-18
2024-12-31,12414,2024-12-14
2024-12-31,12416,2024-11-29
2024-12-31,12440,2024-12-30
2024-12-31,12441,2024-01-27
2024-12-31,12442,2024-10-25
2024-12-31,12450,2024-12-12
2024-12-31,12467,2024-12-22
2024-12-31,12480,2024-12-17
2024-12-31,12482,2024-12-23
2024-12-31,12489,2024-12-03
2024-12-31,12497,2024-12-28
2024-12-31,12499,2024-12-24
2024-12-31,12501,2024-10-08
2024-12-31,12512,2024-12-27
2024-12-31,12516,2024-12-03
2024-12-31,12518,2024-12-24
2024-12-31,12535,2024-12-05
2024-12-31,12537,2024-12-30
2024-12-31,12539,2024-12-29
2024-12-31,12541,2024-12-17
2024-12-31,12548,2024-05-18
2024-12-31,12554,2024-11-01
2024-12-31,12557,2024-10-13
2024-12-31,12564,2024-12-19
2024-12-31,12567,2024-12-25
2024-12-31,12580,2024-10-12
2024-12-31,12587,2024-12-07
2024-12-31,12591,2024-12-25
2024-12-31,12592,2024-12-24
2024-12-31,12595,2024-12-30
2024-12-31,12596,2024-11-13
2024-12-31,12604,2024-12-12
2024-12-31,12609,2024-12-26
2024-12-31,12628,2024-11-15
2024-12-31,12637,2024-10-03
2024-12-31,12653,2024-12-30
2024-12-31,12656,2024-12-24
2024-12-31,12663,2024-12-16
2024-12-31,12667,2024-10-17
2024-12-31,12672,2024-12-13
2024-12-31,12674,2024-10-25
2024-12-31,12678,2024-12-16
2024-12-31,12690,2024-07-30
2024-12-31,12710,2024-12-18
2024-12-31,12711,2024-12-02
2024-12-31,12713,2024-09-10
2024-12-31,12716,2024-12-18
2024-12-31,12731,2024-10-12
2024-12-31,12742,2024-12-20
2024-12-31,12748,2024-11-24
2024-12-31,12751,2024-11-28
2024-12-31,12758,2024-10-23
2024-12-31,12760,2024-12-11
2024-12-31,12779,2024-12-25
2024-12-31,12785,2024-10-11
2024-12-31,12788,2024-12-16
2024-12-31,12790,2024-10-14
2024-12-31,12798,2024-02-08
2024-12-31,12800,2024-05-27
2024-12-31,12815,2024-12-02
2024-12-31,12822,2024-12-11
2024-12-31,12839,2024-05-09
2024-12-31,12849,2024-07-04
2024-12-31,12906,2024-12-11
2024-12-31,12910,2024-12-13
2024-12-31,12912,2024-12-19
2024-12-31,12913,2024-12-01
2024-12-31,12921,2024-12-27
2024-12-31,12922,2024-04-24
2024-12-31,12929,2024-12-02
2024-12-31,12942,2024-11-19
2024-12-31,12944,2024-11-19
2024-12-31,12968,2024-12-18
2024-12-31,12973,2024-12-13
2024-12-31,12985,2024-12-25
2024-12-31,13003,2024-12-07
2024-12-31,13005,2024-12-05
2024-12-31,13006,2024-12-11
2024-12-31,13008,2024-12-03
2024-12-31,13026,2024-12-27
2024-12-31,13046,2024-12-22
2024-12-31,13056,2024-12-23
2024-12-31,13057,2024-11-20
2024-12-31,13062,2024-06-12
2024-12-31,13066,2024-11-02
2024-12-31,13100,2024-09-15
2024-12-31,13115,2024-12-16
2024-12-31,13121,2024-12-17
2024-12-31,13136,2024-10-05
2024-12-31,13143,2024-12-28
2024-12-31,13149,2024-12-03
2024-12-31,13153,2024-12-19
2024-12-31,13163,2024-12-13
2024-12-31,13165,2024-11-29
2024-12-31,13174,2024-12-09
2024-12-31,13184,2024-12-17
2024-12-31,13201,2024-12-28
2024-12-31,13204,2024-12-15
2024-12-31,13208,2024-12-17
2024-12-31,13209,2024-01-08
2024-12-31,13220,2024-01-06
2024-12-31,13231,2024-12-27
2024-12-31,13254,2024-12-18
2024-12-31,13267,2024-12-07
2024-12-31,13268,2024-12-04
2024-12-31,13295,2024-11-20
2024-12-31,13316,2024-10-05
2024-12-31,13319,2024-10-28
2024-12-31,13320,2024-12-16
2024-12-31,13325,2024-12-29
2024-12-31,13326,2024-12-08
2024-12-31,13327,2024-12-04
2024-12-31,13328,2024-11-26
2024-12-31,13329,2024-10-21
2024-12-31,13338,2024-12-21
2024-12-31,13343,2024-11-03
2024-12-31,13346,2024-12-07
2024-12-31,13353,2024-12-18
2024-12-31,13362,2024-12-05
2024-12-31,13367,2024-12-15
2024-12-31,13375,2024-12-16
2024-12-31,13389,2024-12-26
2024-12-31,13401,2024-12-29
2024-12-31,13409,2024-12-14
2024-12-31,13410,2024-12-19
2024-12-31,13417,2024-12-07
2024-12-31,13419,2024-12-23
2024-12-31,13420,2024-12-20
2024-12-31,13433,2024-11-29
2024-12-31,13440,2024-12-21
2024-12-31,13446,2024-11-11
2024-12-31,13452,2024-10-17
2024-12-31,13461,2024-10-17
2024-12-31,13462,2024-12-11
2024-12-31,13467,2024-12-05
2024-12-31,13475,2024-10-16
2024-12-31,13477,2024-10-03
2024-12-31,13501,2024-12-06
2024-12-31,13538,2024-12-04
2024-12-31,13545,2024-11-17
2024-12-31,13571,2024-12-07
2024-12-31,13573,2024-12-30
2024-12-31,13576,2024-11-01
2024-12-31,13584,2024-12-08
2024-12-31,13591,2024-12-10
2024-12-31,13595,2024-11-18
2024-12-31,13597,2024-12-10
2024-12-31,13602,2024-12-18
2024-12-31,13605,2024-12-09
2024-12-31,13607,2024-12-15
2024-12-31,13609,2024-12-14
2024-12-31,13611,2024-12-02
2024-12-31,13624,2024-12-15
2024-12-31,13676,2024-10-28
2024-12-31,13696,2024-11-12
2024-12-31,13698,2024-11-21
2024-12-31,13700,2024-12-04
2024-12-31,13702,2024-11-12
2024-12-31,13706,2024-12-15
2024-12-31,13720,2024-10-19
2024-12-31,13738,2024-04-17
2024-12-31,13754,2024-12-10
2024-12-31,13757,2024-12-01
2024-12-31,13759,2024-12-05
2024-12-31,13770,2024-12-15
2024-12-31,13786,2024-12-16
2024-12-31,13791,2024-12-21
2024-12-31,13796,2024-12-24
2024-12-31,13837,2024-12-02
2024-12-31,13852,2024-12-16
2024-12-31,13886,2024-01-29
2024-12-31,13887,2024-12-23
2024-12-31,13892,2024-12-05
2024-12-31,13905,2024-12-30
2024-12-31,13909,2024-11-10
2024-12-31,13910,2024-12-22
2024-12-31,13921,2024-12-10
2024-12-31,13933,2024-12-17
2024-12-31,13937,2024-12-06
2024-12-31,13939,2024-04-02
2024-12-31,13945,2024-12-09
2024-12-31,13958,2024-11-13
2024-12-31,14006,2024-12-30
2024-12-31,14007,2024-12-29
2024-12-31,14021,2024-12-15
2024-12-31,14032,2024-05-02
2024-12-31,14038,2024-12-07
2024-12-31,14039,2024-01-21
2024-12-31,14102,2024-12-18
2024-12-31,14108,2024-07-12
2024-12-31,14128,2024-12-09
2024-12-31,14129,2024-12-23
2024-12-31,14172,2024-11-27
2024-12-31,14175,2024-12-27
2024-12-31,14203,2024-10-08
2024-12-31,14211,2024-10-07
2024-12-31,14225,2024-12-03
2024-12-31,14230,2024-12-25
2024-12-31,14233,2024-01-22
2024-12-31,14240,2024-08-02
2024-12-31,14242,2024-12-01
2024-12-31,14251,2024-12-11
2024-12-31,14260,2024-06-27
2024-12-31,14273,2024-12-27
2024-12-31,14288,2024-12-04
2024-12-31,14292,2024-02-25
2024-12-31,14312,2024-10-30
2024-12-31,14325,2024-09-22
2024-12-31,14330,2024-12-19
2024-12-31,14331,2024-12-23
2024-12-31,14338,2024-10-29
2024-12-31,14345,2024-11-28
2024-12-31,14358,2024-11-18
2024-12-31,14359,2024-12-08
2024-12-31,14374,2024-12-07
2024-12-31,14391,2024-12-21
2024-12-31,14407,2024-11-08
2024-12-31,14434,2024-06-24
2024-12-31,14438,2024-12-14
2024-12-31,14464,2024-12-14
2024-12-31,14471,2024-12-20
2024-12-31,14477,2024-12-07
2024-12-31,14479,2024-03-10
2024-12-31,14480,2024-07-08
2024-12-31,14498,2024-12-05
2024-12-31,14502,2024-05-28
2024-12-31,14503,2024-10-09
2024-12-31,14505,2024-12-16
2024-12-31,14506,2024-12-20
2024-12-31,14531,2024-11-12
2024-12-31,14532,2024-11-10
2024-12-31,14561,2024-12-12
2024-12-31,14564,2024-12-05
2024-12-31,14570,2024-10-29
2024-12-31,14585,2024-12-01
2024-12-31,14607,2024-11-17
2024-12-31,14610,2024-12-09
2024-12-31,14614,2024-12-04
2024-12-31,14645,2024-02-26
2024-12-31,14653,2024-11-04
2024-12-31,14668,2024-12-24
2024-12-31,14669,2024-12-01
2024-12-31,14683,2024-12-30
2024-12-31,14685,2024-12-13
2024-12-31,14686,2024-11-10
2024-12-31,14690,2024-11-24
2024-12-31,14696,2024-12-17
2024-12-31,14697,2024-12-20
2024-12-31,14699,2024-12-03
2024-12-31,14720,2024-11-24
2024-12-31,14736,2024-11-20
2024-12-31,14745,2024-12-01
2024-12-31,14759,2024-12-07
2024-12-31,14788,2024-12-06
2024-12-31,14789,2024-11-19
2024-12-31,14799,2024-12-03
2024-12-31,14816,2024-05-19
2024-12-31,14817,2024-11-23
2024-12-31,14835,2024-12-08
2024-12-31,14836,2024-10-04
2024-12-31,14848,2024-12-28
2024-12-31,14849,2024-10-02
2024-12-31,14850,2024-12-09
2024-12-31,14861,2024-11-08
2024-12-31,14888,2024-12-22
2024-12-31,14894,2024-12-19
2024-12-31,14896,2024-12-22
2024-12-31,14903,2024-11-07
2024-12-31,14905,2024-12-16
2024-12-31,14906,2024-12-19
2024-12-31,14920,2024-10-12
2024-12-31,14931,2024-12-28
2024-12-31,14938,2024-12-21
2024-12-31,14942,2024-09-23
2024-12-31,14990,2024-11-26
2024-12-31,14999,2024-11-22
2024-12-31,15034,2024-12-02
2024-12-31,15040,2024-12-06
2024-12-31,15044,2024-11-07
2024-12-31,15062,2024-12-11
2024-12-31,15085,2024-12-20
2024-12-31,15095,2024-12-13
2024-12-31,15096,2024-12-01
2024-12-31,15100,2024-12-15
2024-12-31,15103,2024-11-26
2024-12-31,15116,2024-11-15
2024-12-31,15122,2024-11-20
2024-12-31,15123,2024-10-28
2024-12-31,15125,2024-08-28
2024-12-31,15133,2024-12-07
2024-12-31,15137,2024-08-25
2024-12-31,15179,2024-11-04
2024-12-31,15181,2024-12-14
2024-12-31,15184,2024-12-22
2024-12-31,15191,2024-12-18
2024-12-31,15207,2024-10-15
2024-12-31,15244,2024-12-11
2024-12-31,15245,2024-12-27
2024-12-31,15246,2024-11-08
2024-12-31,15247,2024-08-24
2024-12-31,15252,2024-12-17
2024-12-31,15268,2024-12-06
2024-12-31,15284,2024-11-14
2024-12-31,15320,2024-10-23
2024-12-31,15333,2024-12-06
2024-12-31,15338,2024-12-26
2024-12-31,15344,2024-12-27
2024-12-31,15350,2024-12-24
2024-12-31,15351,2024-03-10
2024-12-31,15356,2024-12-14
2024-12-31,15364,2024-12-07
2024-12-31,15386,2024-12-04
2024-12-31,15388,2024-09-09
2024-12-31,15389,2024-12-23
2024-12-31,15397,2024-05-29
2024-12-31,15398,2024-03-13
2024-12-31,15412,2024-12-10
2024-12-31,15421,2024-03-13
2024-12-31,15427,2024-12-22
2024-12-31,15439,2024-12-27
2024-12-31,15442,2024-12-03
2024-12-31,15448,2024-11-27
2024-12-31,15452,2024-11-19
2024-12-31,15458,2024-11-01
2024-12-31,15466,2024-12-08
2024-12-31,15481,2024-12-18
2024-12-31,15482,2024-09-19
2024-12-31,15488,2024-12-15
2024-12-31,15489,2024-12-08
2024-12-31,15490,2024-12-20
2024-12-31,15494,2024-11-19
2024-12-31,15495,2024-04-21
2024-12-31,15519,2024-11-28
2024-12-31,15528,2024-06-27
2024-12-31,15532,2024-12-11
2024-12-31,15535,2024-12-29
2024-12-31,15538,2024-12-02
2024-12-31,15543,2024-10-22
2024-12-31,15550,2024-05-17
2024-12-31,15571,2024-11-01
2024-12-31,15578,2024-12-20
2024-12-31,15582,2024-11-02
2024-12-31,15597,2024-12-05
2024-12-31,15600,2024-12-11
2024-12-31,15616,2024-12-18
2024-12-31,15619,2024-02-01
2024-12-31,15624,2024-12-09
2024-12-31,15625,2024-10-18
2024-12-31,15631,2024-08-05
2024-12-31,15634,2024-12-11
2024-12-31,15638,2024-12-29
2024-12-31,15644,2024-11-09
2024-12-31,15647,2024-12-01
2024-12-31,15659,2024-03-25
2024-12-31,15665,2024-12-02
2024-12-31,15668,2024-12-05
2024-12-31,15682,2024-12-11
2024-12-31,15693,2024-10-27
2024-12-31,15724,2024-10-02
2024-12-31,15728,2024-12-12
2024-12-31,15744,2024-12-18
2024-12-31,15751,2024-11-13
2024-12-31,15759,2024-12-28
2024-12-31,15762,2024-12-21
2024-12-31,15764,2024-12-08
2024-12-31,15766,2024-12-08
2024-12-31,15767,2024-12-05
2024-12-31,15795,2024-02-13
2024-12-31,15798,2024-10-02
2024-12-31,15799,2024-12-07
2024-12-31,15811,2024-10-16
2024-12-31,15824,2024-12-21
2024-12-31,15835,2024-12-07
2024-12-31,15840,2024-12-18
2024-12-31,15846,2024-12-07
2024-12-31,15852,2024-02-29
2024-12-31,15854,2024-12-03
2024-12-31,15872,2024-11-13
2024-12-31,15892,2024-12-08
2024-12-31,15897,2024-11-08
2024-12-31,15922,2024-12-03
2024-12-31,15964,2024-10-23
2024-12-31,15974,2024-05-17
2024-12-31,15995,2024-12-01
2024-12-31,16029,2024-05-07
2024-12-31,16033,2024-12-30
2024-12-31,16034,2024-11-13
2024-12-31,16041,2024-12-26
2024-12-31,16054,2024-11-29
2024-12-31,16060,2024-10-15
2024-12-31,16072,2024-11-15
2024-12-31,16104,2024-11-14
2024-12-31,16117,2024-11-15
2024-12-31,16118,2024-11-28
2024-12-31,16128,2024-11-21
2024-12-31,16139,2024-12-17
2024-12-31,16140,2024-10-23
2024-12-31,16142,2024-12-30
2024-12-31,16150,2024-12-12
2024-12-31,16169,2024-12-09
2024-12-31,16184,2024-12-18
